id,time,azimuth,elevation,x,y,z,r,region,deposited_charge
56,1756266846.184096098,126.579398,35.515313,-9.270764,-5.280548,7.553991,13.072644,1,-1.320269652e-02
57,1756266846.186026096,124.335217,35.660941,-10.341551,-5.293341,8.507115,14.399241,1,-1.320269652e-02
57,1756266846.186376095,126.529482,34.145793,-9.477387,-5.321870,7.538557,13.227736,1,-1.320269652e-02
57,1756266846.187777042,124.722757,35.743726,-10.048400,-5.328786,8.040420,13.928914,1,-1.320269652e-02
57,1756266846.188160896,124.832648,35.171552,-10.093602,-5.339503,8.013883,13.950391,1,-1.320269652e-02
57,1756266846.188929081,124.178089,34.981588,-10.263529,-5.278494,8.048768,14.070721,1,-1.320269652e-02
58,1756266846.191565990,123.697793,35.539069,-10.604022,-5.263047,8.683398,14.681497,1,-1.320269652e-02
58,1756266846.192353010,123.457565,35.200916,-10.454672,-5.159948,8.360381,14.346470,1,-1.320269652e-02
59,1756266846.194372892,122.737307,35.655571,-10.677246,-5.110760,8.603441,14.633614,1,-1.320269652e-02
60,1756266846.196489096,122.704454,34.700305,-10.102550,-4.976621,7.484568,13.522094,0,1.085555047e-01
61,1756266846.198755980,121.978739,35.610413,-10.693409,-4.953795,8.523001,14.544093,1,-1.320269652e-02
61,1756266846.198781013,122.541721,34.398434,-10.715040,-4.997134,8.510956,14.567766,1,-1.320269652e-02
61,1756266846.198909044,122.037480,35.121218,-10.200299,-4.942087,7.511255,13.597400,0,1.085555047e-01
61,1756266846.199136019,122.622028,34.485808,-10.768412,-5.034945,8.606463,14.675850,1,-1.320269652e-02
61,1756266846.199273109,122.460188,34.910538,-10.963133,-5.158399,8.647854,14.885723,1,-1.320269652e-02
62,1756266846.209629059,114.657091,49.657748,-7.209087,-2.392736,8.730686,11.572424,1,-1.320269652e-02
62,1756266846.209631920,113.599836,50.259669,-7.289391,-2.305974,8.917808,11.746490,1,-1.320269652e-02
63,1756266846.211087942,136.237117,31.125170,-6.968003,-5.724646,5.285444,10.452777,0,1.085555047e-01
64,1756266846.242486000,142.150891,33.051138,-5.897098,-5.930999,5.424224,9.968687,0,1.085555047e-01
